Date,AAISA.SN,AAPLCL.SN,ABBVCL.SN,ABC.SN,ACWXCL.SN,ADBECL.SN,AGG-CL.SN,AGUAS-A.SN,ALMENDRAL.SN,AMDCL.SN,AMZNCL.SN,ANDINA-A.SN,ANDINA-B.SN,ANTARCHILE.SN,AZUL-AZUL.SN,BACCL.SN,BANVIDA.SN,BCI.SN,BESALCO.SN,BLUMAR.SN,BSANTANDER.SN,CAMANCHACA.SN,CENCOMALLS.SN,CFI-CGGCUF.SN,CFI-ETFUSD.SN,CFI-FTXDFE.SN,CFI-MAGSIE.SN,CFIACESA-E.SN,CFIACESC-E.SN,CFIADI6A.SN,CFIADI6FID.SN,CFIAFIIA-E.SN,CFIAMDDA-E.SN,CFIAMDDC-E.SN,CFIAMDVADA.SN,CFIAMDVAMA.SN,CFIAMDVASC.SN,CFIAMDVATA.SN,CFIAMSLPA.SN,CFIANM7A-E.SN,CFIARRAA-E.SN,CFIBALT1.SN,CFIBCCHIGA.SN,CFIBCCHIGI.SN,CFIBCHDCPA.SN,CFIBCHDLPA.SN,CFIBCHMPGB.SN,CFIBCHMPUS.SN,CFIBMPEM-E.SN,CFIBMPEU-E.SN,CFIBPDCCHA.SN,CFIBPDCCHF.SN,CFIBRGLO.SN,CFIBTGDAPA.SN,CFIBTGDAPF.SN,CFIBTGDAPG.SN,CFIBTGDEA.SN,CFIBTGFGIA.SN,CFIBTGGBDA.SN,CFIBTGGBDI.SN,CFIBTGPLAT.SN,CFIBTGRCA.SN,CFIBTGRE.SN,CFIBVCAP.SN,CFIC2VGLOB.SN,CFICGGCPA.SN,CFICOMDPA.SN,CFICOMDPB.SN,CFIDHS2-A.SN,CFIEARFCHA.SN,CFIETFCC.SN,CFIETFCD.SN,CFIETFGE.SN,CFIETFLP.SN,CFIFALCDCG.SN,CFIFALCDCW.SN,CFIFALCFIA.SN,CFIFALCFIG.SN,CFIFALCFIW.SN,CFIFALCGLA.SN,CFIFTCLPP.SN,CFIFTRLPP.SN,CFIFTRLPPI.SN,CFIFTUFP.SN,CFIFYNDE3A.SN,CFIFYNDETA.SN,CFIFYNDI2A.SN,CFIFYNGIIS.SN,CFIFYNRF2A.SN,CFIFYNSADA.SN,CFIFYNSADB.SN,CFIGC.SN,CFIHMCRGPB.SN,CFIHMCRGPC.SN,CFIHMCUSBP.SN,CFIHYUF-A.SN,CFIIMSCLB.SN,CFIIMSCLI.SN,CFILTLIQ-A.SN,CFILVCOR-A.SN,CFILVCOR-I.SN,CFILVCOR-M.SN,CFILVCOR-O.SN,CFILVDPU-E.SN,CFILVFA-L.SN,CFILVPARI1.SN,CFIMBD3A-E.SN,CFIMBD4C-E.SN,CFIMBIAR-A.SN,CFIMBIDA-A.SN,CFIMBIDA-B.SN,CFIMBIDA-D.SN,CFIMBIDC-A.SN,CFIMBIDT-A.SN,CFIMBIDT-B.SN,CFIMBILA-A.SN,CFIMBIRF-A.SN,CFIMBIRFUS.SN,CFIMCUMI.SN,CFIMCUMR.SN,CFIMDCHA.SN,CFIMDCHD.SN,CFIMDCHI.SN,CFIMERPA.SN,CFIMRCLP.SN,CFIMRCLPR.SN,CFINASDAQ.SN,CFINHRFLA.SN,CFINVCHXA.SN,CFINVRFLI.SN,CFINVSDPR.SN,CFIPADIA.SN,CFIPADIF-E.SN,CFIPCP7C-E.SN,CFIPIONERO.SN,CFIPIONR.SN,CFIPK13C-E.SN,CFIQAC.SN,CFIQDIA.SN,CFIQEAA.SN,CFIQGD-A.SN,CFIQGE-A.SN,CFIQRGA-E.SN,CFIQRGH.SN,CFIQRL-A.SN,CFISAHRA-E.SN,CFISP500.SN,CFISUDPCAA.SN,CFISURI3.SN,CFITDPFI-E.SN,CFITOABA-E.SN,CFITODPA-E.SN,CFITODPX-E.SN,CFITTTAA-E.SN,CFIVNTDP-E.SN,CFIWEG-1.SN,CFMCCDCIGB.SN,CFMCCMPLZB.SN,CFMCGACHA.SN,CFMCGACHB.SN,CFMCGACHD.SN,CFMCGDCHA.SN,CFMCHAB.SN,CFMDIVO.SN,CFMIMTDEUB.SN,CFMITADPF2.SN,CFMITAFDF4.SN,CFMITNIPSA.SN,CFMSECGLDK.SN,CFMTOEEQUB.SN,CGET.SN,CHILE.SN,CNECCL.SN,CNECUS.SN,COLBUN.SN,CONCHATORO.SN,CRISTALES.SN,CRMCL.SN,CTC.SN,CUPRUM.SN,DAVIVIENUS.SN,DISCL.SN,ECH.SN,ECL.SN,EEMCL.SN,EMB-CL.SN,EMBONOR-A.SN,EMBONOR-B.SN,ENAEX.SN,ENELAM.SN,ENELCHILE.SN,ENELGXCH.SN,ENLASA.SN,ENTEL.SN,EWGCL.SN,EWJCL.SN,EXITOCL.SN,EXITOUS.SN,FALABELLA.SN,FORUS.SN,FOSFOROS.SN,FROWARD.SN,FXICL.SN,GASCO.SN,GDX.SN,GILDCL.SN,GOOG.SN,GOOGCL.SN,GOOGLCL.SN,HABITAT.SN,HDCL.SN,HEWJ-CL.SN,HIPERMARC.SN,HIPICO.SN,HITES.SN,HODL.SN,HWM.SN,HYGCL.SN,IAM.SN,IAU.SN,IAUCL.SN,IBITCL.SN,ICLNCL.SN,IDUCL.SN,IEVCL.SN,IGSB.SN,IGSBCL.SN,ILC.SN,ILFCL.SN,INDA.SN,INDYCL.SN,INTCCL.SN,ITAUCL.SN,IUSG-CL.SN,IVV.SN,IVVCL.SN,IVWCL.SN,IXUS.SN,IYH-CL.SN,IYW.SN,IYWCL.SN,JPM.SN,LIPIGAS.SN,LLYCL.SN,LQD.SN,LQDCL.SN,MACL.SN,MALLPLAZA.SN,MANQUEHUE.SN,MARINSA.SN,MDLZCL.SN,META.SN,METACL.SN,MINERA.SN,MO.SN,MOLYMET.SN,MRK.SN,MS.SN,MSFT.SN,MSFTCL.SN,NAVIERA.SN,NEAR.SN,NFLXCL.SN,NITRATOS.SN,NORTEGRAN.SN,NTGCLGAS.SN,NUAM.SN,NVDA.SN,NVDACL.SN,ORO-BLANCO.SN,OXIQUIM.SN,PARAUCO.SN,PASUR.SN,PAZ.SN,PEHUENCHE.SN,PLANVITAL.SN,PROVIDA.SN,PUCOBRE.SN,QUINENCO.SN,RIPLEY.SN,RTX.SN,RTXCL.SN,SALFACORP.SN,SCHWAGER.SN,SCOTIABKCL.SN,SECURITY.SN,SGOV.SN,SGOVCL.SN,SHV.SN,SHYCL.SN,SHYG.SN,SLV.SN,SMH.SN,SMU.SN,SOCOVESA.SN,SOQUICOM.SN,SPCLXIGPA.SN,SQM-A.SN,SQM-B.SN,SUSBCL.SN,TECBCL.SN,TLH.SN,TRICOT.SN,TSLA.SN,TSLACL.SN,TXNCL.SN,UNHCL.SN,USB.SN,USMV-CL.SN,USXFCL.SN,VSPT.SN,WALMARTCL.SN,WFCCL.SN,ZOFRI.SN
2023-12-29,181.3757476806641,171999.59375,,,,,,258.4308776855469,21.1214656829834,,137389.0,1578.73779296875,1985.8778076171875,7049.53271484375,583.0,,357.8031921386719,22280.724609375,440.4147644042969,,39.03607940673828,44.37925338745117,1302.12890625,,,,,,,,,,1322.6451416015625,,,,,,,,,1700.014892578125,,,,,,2464.855224609375,1332.4091796875,1515.7525634765625,,,,,,,,,,,,22860.02734375,19059.482421875,1184.9300537109375,,,,,33251.31640625,1292.4300537109375,1287.9080810546875,1162.947265625,1975.9951171875,,,,,,,,105.3000030517578,130.43089294433594,,,,,,,9945.69140625,,,1152.800048828125,,,,,,,,,,,,1579.050048828125,,,,,40868.47265625,,,,,,,,,,,1028.711669921875,,,,659.9735107421875,,15255.845703125,1186.4290771484375,,,,,,,,8438.1201171875,,,,,,,,,,,,1048.655029296875,,,,,89.41303253173828,,,,,,,,,,,,1393.4000244140625,,,,3248.60009765625,,,,95.86002349853516,,,139.79188537597656,1013.7803344726562,2864.101318359375,,,48.30587768554688,,81136.203125,,920.0,33898.4140625,,,1139.52978515625,11917.3564453125,97.4937515258789,51.671329498291016,278.5377197265625,,2955.119873046875,,,,,2186.11181640625,1586.5570068359375,,395.1021423339844,,1007.43310546875,,,,124413.9296875,,691.30029296875,,,,,79.9800033569336,,,,674.9564208984375,,,,,,,,,6024.40673828125,22722.8671875,,,36207.9453125,8175.94189453125,,473.0772399902344,418869.875,67330.421875,,,,108698.546875,164.2540283203125,2835.064208984375,,106.01080322265624,85979.5390625,,1192.813720703125,80.88182067871094,,,,300523.4375,12603.1123046875,,,,,,321245.375,,,,3.1187584400177,9.028558731079102,217.8215484619141,4338.7529296875,,,7.098718643188477,5919.8583984375,1404.3702392578125,,458.3831787109375,2298.792236328125,121.8373794555664,2339.00537109375,4240.75,2630.220458984375,175.07000732421875,,,427.8475646972656,0.711798369884491,,222.25747680664065,,,,,,,,153.5326385498047,99.4499969482422,256.4408569335937,,50891.74609375,52649.7421875,,,,252.91490173339844,,,,,,,,,,,563.5066528320312
2024-01-31,189.66407775878903,174473.578125,,,,,,256.0699462890625,21.61332321166992,,150532.0,1718.0994873046875,2148.19384765625,6949.53955078125,,22077.31640625,379.6245727539063,23000.060546875,489.78948974609375,,39.03607940673828,,1432.3416748046875,,,,,,,,,,1332.173583984375,1293.65283203125,,,,,,,,1788.950927734375,,,,,,2652.946533203125,1345.4661865234375,1611.725830078125,,,,,,,,9204.6064453125,,,,25479.353515625,,,,,,,33534.6171875,1286.5999755859375,1295.0155029296875,1173.4180908203125,2115.714111328125,,,,,,,,106.38999938964844,131.62477111816406,,,,,,,9999.46484375,,,1210.2110595703125,,,,,,,,,,,,1605.7900390625,,,,,39040.20703125,,,,,,,,,,,1029.3251953125,,,,665.9733276367188,,15483.166015625,1284.79150390625,,,,1224.0,,,,,,,,,,,,,,,,1142.7791748046875,,,,,90.43865203857422,,,,,,,,,,,,1335.9000244140625,,,,3118.5,,,,96.5639877319336,,,131.95236206054688,973.7899780273438,2864.101318359375,,347.0,41.51679611206055,,88451.3984375,,879.489990234375,33898.4140625,,,1245.1151123046875,,94.22503662109376,51.2487907409668,279.55059814453125,,2784.83837890625,,59580.96484375,,,2195.94921875,1538.2672119140625,,,,1051.8116455078125,,,,142674.234375,,699.983642578125,,,,,83.30000305175781,,,,671.0311889648438,,,,13363.9716796875,,41117.91015625,,,6900.3330078125,24392.30859375,,45628.9296875,39800.703125,8309.25390625,,487.3375854492188,449351.84375,73785.3125,,52503.453125,127.07684326171876,118281.96875,171.26239013671875,3174.458740234375,,,85979.5390625,,1230.5714111328125,86.25430297851562,,,393.6609191894531,367239.03125,13999.0146484375,,3749.95947265625,,,399.25,377973.8125,,,,3.007766962051392,8.499584197998047,225.9986572265625,4166.74560546875,,,6.49974250793457,,1469.643798828125,5649.6982421875,,2294.346435546875,119.60236358642578,2265.608642578125,,2901.0458984375,184.97000122070312,,,445.4649963378906,0.6279452443122864,,239.940185546875,,,104.14733123779295,,,,,142.3355712890625,83.45999908447266,279.2491760253906,,40137.80078125,40299.8046875,,,,274.8653869628906,,,,469064.1875,,,,,46086.29296875,,581.0558471679688
2024-02-29,187.7105407714844,179269.453125,,,,,,257.8860168457031,21.282264709472656,,171248.0,1835.8470458984373,2210.762939453125,7249.51953125,583.0,22309.146484375,,25036.619140625,532.2477416992188,209.9900054931641,42.64918518066406,44.31925201416016,1459.123046875,,,,,,,,,,1340.8787841796875,1320.5059814453125,,,,,,,,,,,,,,2868.32470703125,1486.3934326171875,,,,,,,,,,,,,26689.47265625,19565.380859375,,,,,,33909.49609375,1292.5799560546875,1307.8482666015625,1181.344482421875,2274.571044921875,,,,,,,,107.3000030517578,132.6395721435547,,,,,,,9881.091796875,,,1245.6903076171875,,,,,,,,,,,,1590.0,,,,,41532.65234375,,,,,,,,,,,1047.77587890625,,,,671.2182006835938,,15648.048828125,1387.9376220703125,,,,1249.4000244140625,,,,,,,,,,,,,,,,1231.2078857421875,,,,,91.05260467529295,,,,,,,,,,,,1435.0,,,,3351.39990234375,,,,103.74260711669922,,,132.74229431152344,979.5838012695312,2889.739501953125,,,44.6640510559082,,108529.375,,825.0,38828.3828125,,,1273.9725341796875,12053.3486328125,98.49480438232422,53.211082458496094,301.7095947265625,,2884.880126953125,,66011.5859375,,,2434.53369140625,1586.946533203125,576.8462524414062,,,1221.768310546875,,,,141676.515625,135567.640625,706.2715454101562,,,,,80.0,,,70599.4140625,666.4624633789062,,,,13363.9716796875,,,48.52642059326172,,7928.35400390625,24392.30859375,,,39919.265625,9052.6162109375,,503.1966247558594,487049.09375,79442.8984375,,,,127798.5859375,,3260.237548828125,,,101184.78125,,1370.3895263671875,106.9683074951172,,,,460982.3125,14298.9931640625,,3574.861328125,,,,397616.96875,34.958126068115234,,,3.0287654399871826,9.399539947509766,221.9144592285156,3800.843994140625,,,6.869727611541748,,1524.0384521484375,,534.1097412109375,2270.001220703125,127.85112762451172,2328.35791015625,3917.463134765625,3029.4814453125,198.0,,,494.33203125,0.6403326392173767,,233.5289001464844,,,104.41514587402344,,,,,154.70925903320312,90.5,292.6181945800781,,45035.7734375,47999.765625,19083.427734375,45008.84375,,301.3174133300781,,,,,,,26760.95703125,,53870.91015625,,610.2711181640625
2024-03-28,188.7157592773437,167205.359375,,,,,,259.7021179199219,21.755205154418945,,165561.0,1845.70458984375,2250.75244140625,7712.18896484375,,22309.146484375,398.0152893066406,26167.005859375,537.4227905273438,207.6199951171875,44.30141067504883,,1385.243408203125,,,,,,,,,,1350.427001953125,1332.8544921875,,,,,,,,1932.7926025390625,,,,,,2978.904296875,1497.7119140625,1852.297607421875,,,,,,,,,,,,26445.1796875,20387.423828125,,,,,,34732.8125,,1324.333251953125,1186.4332275390625,2379.484130859375,,,,,,,,108.18000030517578,133.55487060546875,,107.75,,,,,,,,,,,,,,,,,,,,1603.1099853515625,,,,,42778.98828125,,,,,,,,,,,1054.15576171875,,,,675.8060913085938,,16005.87890625,1433.5810546875,,,,,,,,8669.2802734375,,,,,,,,,,,,1296.0556640625,,,,,,,,,,,,,,,,,1479.0,,,,3446.0,,,63.5,100.96379089355467,,,126.94263458251952,1159.2620849609375,2788.682861328125,,,46.64232635498047,,116634.0390625,,779.760009765625,39162.38671875,,,1277.0609130859375,12629.3173828125,95.50496673583984,54.00883865356445,294.1452941894531,,2990.148193359375,,67853.6484375,,,2556.757080078125,1580.4234619140625,,474.9425048828125,,1206.943115234375,,,151.07785034179688,146166.265625,,774.6195068359375,,,,,82.5,,,,675.9676513671875,,,,13363.9716796875,,,,,7662.044921875,24969.1796875,,,42451.42578125,9635.794921875,,520.8419189453125,504046.75,82937.234375,,,134.85772705078125,132446.8125,193.60940551757807,3341.0224609375,,104.80909729003906,100648.21875,,1289.5076904296875,110.13088989257812,53.77524566650391,,,496499.59375,15725.892578125,,,,,,414147.8125,34.958126068115234,,,3.165754795074463,9.299545288085938,221.0000762939453,4370.47412109375,,,6.87572717666626,5974.9228515625,1429.391845703125,5850.6875,537.4390258789062,2202.02197265625,152.3133087158203,2494.089599609375,,3167.28125,214.97000122070312,,,509.0755004882813,0.6632016897201538,,233.3651733398437,,,104.5932846069336,,,,,161.2661895751953,84.45999908447266,304.9772644042969,,44754.77734375,47697.765625,,,,327.30401611328125,,,,,,,,,,,683.1459350585938
2024-04-30,183.11117553710932,164381.390625,,,,,,248.80552673339844,22.69162368774414,,163679.0,1894.6302490234373,2461.944580078125,7499.5029296875,583.0,,389.4948120117188,27112.94140625,540.777099609375,207.8999938964844,41.157958984375,40.37931823730469,1374.1614990234375,,,,,,,,,,,,,,,,,,,1933.6920166015625,,,,,,2779.833740234375,1449.4508056640625,,,,,,,,,11962.2041015625,,,,25163.47265625,20663.740234375,,,,,,34358.1171875,,1330.65087890625,1191.7176513671875,2252.953857421875,,,,,,,,109.16000366210938,134.57960510253906,,,,,,,10254.900390625,,,1228.785400390625,,,,,,,,,,,,1592.469970703125,,,,,42274.3984375,,,,,,,,,,,,,,,680.890869140625,,15906.580078125,1343.5897216796875,,,,1272.56005859375,,,,,,,,,,,,,,,,1221.715576171875,,,,,91.9951171875,,,1275.6500244140625,,,,,,,,,1427.199951171875,,,,3344.5,,,,98.64810180664062,,,123.28285217285156,1250.61572265625,2841.555419921875,,,43.378177642822266,,104776.203125,,788.0,38205.30078125,,,1263.356201171875,13847.251953125,89.99525451660156,52.26661682128906,298.0253601074219,,3244.59375,,67853.6484375,,,2553.776123046875,1580.2286376953125,,,,1082.3341064453125,34.39126968383789,,,164279.90625,147549.09375,787.2481079101562,,,4.932000160217285,,87.0,,,69953.71875,682.0899047851562,,,,,,,,,7995.83544921875,24784.732421875,,,42451.42578125,10100.0,,507.5554809570313,481933.40625,78190.3984375,,54919.9921875,129.52728271484375,123673.984375,189.41766357421875,3336.23681640625,,,98539.09375,,1377.6085205078125,112.5,,,,412256.0625,15882.8818359375,,3753.0,,,,381658.09375,,,,3.288745403289795,9.299545288085938,214.88682556152344,4034.943359375,,,6.832729339599609,,1429.0950927734375,5900.68505859375,587.7680053710938,2247.247802734375,151.91555786132812,2792.738037109375,4366.45703125,3070.793701171875,214.22999572753903,,,522.1903686523438,0.7537249326705933,,252.04872131347656,,83287.8671875,,,,,214.4310913085937,168.90487670898438,88.88999938964844,341.0645751953125,,43070.78515625,43849.78515625,,,,285.2502746582031,,,,,,,,,,,744.036865234375
2024-05-31,199.2700042724609,173459.96875,,,,,,260.2933044433594,22.39999961853028,,160596.0,2077.28173828125,2629.915283203125,8345.427734375,,22309.146484375,413.1517333984375,25223.818359375,568.9473876953125,206.33999633789065,41.11064910888672,,1417.257568359375,,,,,,,,,,1365.54345703125,1348.3260498046875,,,,,,,,1829.317138671875,,,,,,2755.1201171875,1455.4000244140625,1713.02001953125,,,,,,,,11585.44140625,,,,24272.41796875,21043.98046875,,,,,,34443.94140625,,1341.8055419921875,1199.4483642578125,2220.4287109375,,,,,,,,110.05999755859376,135.53469848632812,,109.7699966430664,,,,,,,,,,,,,,,,,,,,1635.0,,,37091.26953125,,43191.71875,,,,,,,,,,,1067.4063720703125,,,,685.4662475585938,,16075.302734375,1342.3939208984375,,,,,,,,,,,,,,,,,,,,1203.0306396484375,,,,,,,,,,,,,,,,,1419.300048828125,,,,3324.60009765625,,,,100.96379089355467,,,119.99454498291016,1141.4918212890625,2773.31982421875,,250.0,47.96814727783203,,94486.34375,,850.0,38092.01171875,,,1372.4158935546875,14621.61328125,90.79651641845705,51.78755187988281,308.93280029296875,900.0,2905.38623046875,,61869.3828125,,,2763.444091796875,1695.354736328125,,487.3585510253906,,1166.0426025390625,,,,161634.9375,,898.8690795898438,,38469.3046875,4.932000160217285,,100.91999816894533,,,66089.015625,719.7092895507812,44.22999954223633,44.22999954223633,,,,,,,8500.0,24784.732421875,,,42568.16015625,10390.0,,,475564.0,79026.3203125,,53622.09375,135.9058380126953,125712.5234375,,3498.869873046875,,103.25041961669922,90959.1015625,,1498.988037109375,109.3000030517578,65.46498107910156,,,,15500.0,,3969.800048828125,,,415.5337524414063,373293.78125,35.49809265136719,,,3.249000072479248,9.288999557495115,253.5518341064453,4024.4345703125,,,6.670000076293945,,1493.4000244140625,5980.0,595.0,2248.55859375,199.7366180419922,3105.677490234375,4752.03466796875,3174.388916015625,244.0,,,545.22998046875,1.0883866548538208,,254.24972534179688,,,,,,28.309999465942383,245.90182495117188,178.13592529296875,82.58999633789062,294.6400146484375,,41997.0,43002.0,,43164.234375,,351.0013732910156,,,,,,,,4.705999851226807,,,792.8001098632812
2024-06-28,182.5800018310547,202771.078125,,,,493200.0,,245.9388885498047,20.8799991607666,151750.0,187263.0,2036.732421875,2474.864501953125,8097.73583984375,,35667.453125,452.6776428222656,25640.181640625,554.1052856445312,,41.82027053833008,38.119998931884766,1346.7537841796875,,,,,530.8958740234375,530.5596313476562,,,,1376.8800048828125,1355.9493408203125,,,,,,,,1928.769775390625,,,,,,2985.25,,1706.969970703125,,,,,,,,,,,,22771.783203125,21134.2109375,,,,,,34515.0625,,1352.5,1205.0999755859375,2344.60009765625,,,,,,,,110.8499984741211,136.36000061035156,128.1699981689453,110.54000091552734,,,,,,,,,,,,,,,,,,,,1621.9200439453125,,,,,41903.3203125,,,,,,,,,,,1072.5,,,,689.3592529296875,,16649.5234375,1487.0,,,,1289.550048828125,970.7534790039062,987.7835693359376,,8820.0,,,,,,,,,,,,1301.0999755859375,,,,,93.47161102294922,,,,,,,,,,,,1370.0,,,,3240.0,,,70.0,97.26795959472656,,,121.78446197509766,1086.8385009765625,,,,44.939571380615234,,93587.375,,841.5,39731.57421875,,,1345.3922119140625,14963.603515625,87.59663391113281,52.26988983154297,315.7760009765625,900.0,2740.206787109375,,62745.63671875,,,2882.6865234375,1849.0272216796875,,,,1157.6580810546875,,,184.701416015625,173605.484375,,888.2794189453125,,,,,102.0,,,66402.234375,681.2306518554688,,,,,,,,,8034.89990234375,,,,42568.16015625,10350.0,,546.3114624023438,513792.84375,86845.0625,66.63029479980469,55489.6171875,151.68130493164062,144947.890625,,3556.486572265625,861365.5625,104.74126434326172,94200.28125,420578.46875,1351.8524169921875,103.68000030517578,65.46498107910156,,510.7556762695313,467511.3125,15100.0,,3629.10009765625,126.42474365234376,,450.3372192382813,428213.5,,,,2.990000009536743,8.800000190734863,240.471923828125,3748.956298828125,,118516.9609375,5.802999973297119,7308.115234375,1421.0,,,2256.611328125,183.15164184570312,2844.855712890625,4746.1494140625,2967.57275390625,257.0,,,550.0,0.8921040892601013,,243.3920135498047,,,106.12445068359376,,,,264.2506408691406,163.01052856445312,73.12000274658203,288.0,,37600.0,38027.0,,44970.83203125,109.74577331542967,403.1772155761719,,188505.0,,,39.13838958740234,,,,61185.93359375,,738.837158203125
2024-07-31,180.0,208399.609375,,9.543999671936035,,,,267.8533020019531,19.3700008392334,136430.0,,2145.9033203125,2796.2998046875,7599.75244140625,,,437.5614013671875,26668.5,559.0526123046875,,44.37490463256836,,1390.22802734375,,,,,,,,36336.57421875,,1385.2264404296875,1364.1072998046875,,,,,,,,1927.5196533203125,,,,,,3019.5,,1753.219970703125,,,,,,,,,,,,22585.34375,21923.919921875,,,,,,35031.6875,,1367.4000244140625,1211.0999755859375,2378.199951171875,,,,,,,,111.76000213623048,137.30999755859375,,,,,,,10240.505859375,,,1240.00146484375,,,,,,,,,,,,1630.1700439453125,,,37684.0703125,,,,,,,,,,,,,1078.0,,,,693.8917846679688,,17009.55078125,1453.699951171875,,,,1295.010009765625,977.3438110351562,,,,8606.9697265625,,,,,,,,,,,1310.0999755859375,,,,,94.2632293701172,100.45999908447266,,,,,,,,,,,1379.4000244140625,,,,3252.5,,,,103.93712615966795,,,122.4944305419922,1167.187744140625,2743.99072265625,,,46.350399017333984,,,,856.0,39791.56640625,,,1309.9720458984375,14792.6083984375,88.14661407470703,52.958946228027344,317.7242431640625,,2604.130615234375,,63837.9453125,,,3100.30419921875,1943.213623046875,,,,1167.8182373046875,,,,165624.421875,,829.9468383789062,,,,,,,,70655.6640625,670.0892944335938,,,,,,,,,7377.7998046875,,,,,10511.0,,549.747314453125,515307.875,85481.5625,66.63029479980469,,145.11947631835938,137102.671875,,3313.31884765625,,,98704.09375,412828.1875,1440.765380859375,102.0999984741211,,,,467511.3125,13978.0,,3629.10009765625,,91.19903564453124,,,,,,2.821000099182129,8.125,242.76220703125,3716.300048828125,114.72117614746094,108642.9609375,4.760000228881836,7451.41162109375,1500.0,,,2294.0654296875,183.15164184570312,2815.814453125,,3157.07421875,271.0,,,556.6099853515625,0.8636431097984314,,244.9483795166016,,,,,,,231.3462371826172,154.11904907226562,66.76000213623047,295.989990234375,,34965.0,35710.0,,,,,,213260.0,,,,,,,,,740.2281494140625
2024-08-30,171.8000030517578,208791.53125,,9.05799961090088,,,,265.0780944824219,19.88999938964844,,159100.0,2119.989990234375,2728.038330078125,6990.77197265625,,36740.45703125,433.93658447265625,27102.291015625,541.845703125,195.0800018310547,44.46951675415039,37.84000015258789,1463.4725341796875,,,,,,,,36710.51171875,,1393.9986572265625,1371.265380859375,,,,,,,,1882.854248046875,,,,,,2949.360107421875,1492.75,,,,,,,,,10225.4794921875,,,,20917.923828125,22200.060546875,,,,,,34454.53125,,1384.4000244140625,1216.5,2351.0,,,,,,,,,138.11000061035156,,111.83999633789062,,,,,10510.4541015625,,,,,,,,,,,,,,,1621.0,,,,,,,,,,,,,,,,1061.0,,,,695.02392578125,,16787.345703125,1419.0,,,,1300.6199951171875,981.915771484375,,,,,974.7159423828124,,,,,,,,,,1291.0999755859375,,,,,,,,,,,,,,,,,1349.800048828125,,,,3239.60009765625,,,,107.0771942138672,,,121.99445343017578,1121.7257080078125,2694.21044921875,,,46.350399017333984,,,,874.0,38609.453125,,1160.626708984375,1178.328125,14577.7666015625,97.896240234375,48.73601150512695,316.1969909667969,,2752.988525390625,,,,,3209.609619140625,1910.5953369140625,,,,1279.3819580078125,,,,,148458.421875,820.3326416015625,,,,,98.0,,,71026.5234375,711.9181518554688,47.66999816894531,47.66999816894531,,,,,,,7500.0,,,,,10700.0,,558.9426879882812,510630.28125,84189.7890625,66.63029479980469,,,135757.859375,,3296.107421875,857497.0625,,99063.1796875,,1490.205322265625,98.0500030517578,88.41999816894531,,,,13544.0,50.5980110168457,,,,,379326.0,37.01801300048828,,636477.0,2.500999927520752,7.599999904632568,269.4967956542969,3611.199951171875,118.28028106689452,109039.9609375,4.651000022888184,,1506.699951171875,,473.8599853515625,2238.820556640625,157.8774871826172,2844.763916015625,,3078.1953125,273.25,,,534.5800170898438,1.0805352926254272,,233.9156494140625,,84877.546875,,,,,,143.49867248535156,54.88999938964844,293.3800048828125,,33934.0,35600.0,,,110.42630767822266,462.8854064941406,,186450.0,,541823.3125,,,26945.0625,,67240.0,,765.7805786132812
2024-09-30,161.77000427246094,208095.296875,,8.821000099182129,,,,266.0350646972656,20.0,151277.0,159100.0,2009.20458984375,2849.347412109375,6989.77197265625,,35600.0,441.6296691894531,27102.291015625,514.5263061523438,,44.23297882080078,,1474.8135986328125,,,,,,,,37064.015625,,1401.9200439453125,,,,,,,,,1902.579833984375,,,,,,2989.969970703125,1565.300048828125,1750.3199462890625,,,,,,,,,,,,19584.146484375,22438.880859375,,,,,,34835.77734375,,1400.300048828125,1222.9000244140625,2363.5,,,,,,,,113.41999816894533,139.02999877929688,,112.73999786376952,,,,,10370.5478515625,,,1211.24560546875,,,,,,,,,,,,1635.6600341796875,,13096.8720703125,38391.3515625,,,,,,,,,,,,,,,,,685.2163696289062,17420.677734375,17039.193359375,1435.199951171875,,,,1280.8800048828125,,,,8320.2900390625,8268.9599609375,,,,,,,,,,,1295.699951171875,,,,,95.2378921508789,,,1310.25,,,,,,,,,1356.0,,,,3258.0,,,,106.24354553222656,,,121.79446411132812,1098.3985595703125,,,,47.50727844238281,,,,870.510009765625,40593.08203125,,,1153.2347412109375,,91.7864761352539,48.72616958618164,327.96453857421875,,3096.12890625,,,,,3308.978515625,1822.060302734375,,,,1233.8095703125,,,,165624.421875,147677.671875,797.2772216796875,,,4.099999904632568,,98.0,,,71362.96875,684.6490478515625,,,,,,,,,7499.7998046875,,,,21600.0,10448.0,,572.3578491210938,513503.71875,85588.4140625,66.63029479980469,,,135386.25,,3494.20751953125,857497.0625,111.00692749023438,102252.1171875,,1521.68505859375,90.05000305175781,88.41999816894531,,,,12919.0,,3450.0,,,,385000.0,,49.446388244628906,631300.0,2.5999999046325684,7.298999786376953,276.3502502441406,3618.60009765625,120.81027221679688,108631.9765625,4.232999801635742,7499.17724609375,1584.0,,,2294.0654296875,156.7686309814453,2777.153564453125,4746.1494140625,3009.89794921875,266.8999938964844,,,539.0900268554688,1.0942751169204712,,234.1090545654297,98.06048583984376,,,55898.6875,,,246.8874664306641,145.0988311767578,65.16000366210938,280.0,,34587.0,37305.0,,,110.78423309326172,423.2045593261719,,232170.0,,564075.6875,39.62615585327149,,,4.4710001945495605,67240.0,,798.18310546875
